title,PC1,PC2,PC3,PC4
ไก่ผัดซีอิ๋ว,12.155758966941567,-110.06388894027786,-39.66193116286038,-80.2334173127752
มักกะโรนีผัดไส้กรอก,-198.76108594808144,-120.2628318965442,-39.64907902148546,-77.50463924341649
ก๋วยจั๊บญวนหมูยอไข่,-198.14972385818828,-120.24452314310115,-39.59441468561875,-78.71416541961558
กระดูกหมูทอดกระเทียมพริกไทย,-198.6888477519622,-90.24791117855051,-39.68463613326473,-73.44775543191926
ข้าวหน้าเนื้อใส่ไข่,-198.7575485178421,-120.02672049602455,-39.68006461208355,-83.89385568109674
ข้าวผัดกะเพรากรอบ,-188.1969551325874,-108.329942831712,-39.89127113791432,136.47129174900564
ปลากระพงทอดกรอบ,-198.76010374153304,-120.25470822808481,-39.71377325626364,-85.50344071014045
ผัดผักบุ้งไร้น้ำมัน,-198.7493451220608,-116.24154912149929,-39.65892932528423,-77.97691794176347
สปาเก็ตตี้ผัดซอสมะเขือเทศและไส้กรอก,-198.24511955598365,-120.24743184369918,-39.60359253022854,-78.44953760627112
ข้าวกล้องผัดปลาเค็มพริกสด,-198.76303868078878,-110.25951693968526,-39.69135714574183,-87.56621757664982
ข้าวไข่ข้นชีสผักรวม,-198.7561717646878,-119.0855251191763,-39.54044266441674,-79.14570974482415
ไข่เจียวกุ้งสับ,-198.76983446380186,-120.28758728196577,-39.73314222031441,-54.32272715280985
ผัดไท,-198.63840719898485,-120.23604639875576,-39.68297295136872,-75.28370832048816
ข้าวไข่ข้นแฮมหมูน้ำตก,-197.9792933579973,-119.04530939947188,-39.6700753278474,-52.14929429458781
สปาเก็ตตี้ไก่,-143.65361880802155,-120.26236226169001,-39.92800020710189,-102.0161975522283
สเต็กอกไก่พริกไทยดำกับเห็ดแชมปิญองผัดเนย,-198.76209315578078,-112.76256226521573,-39.7392657611533,-88.32650139756467
เส้นเหลืองผัดซีอิ๊ว,-198.71298703377124,-120.28225010707688,-39.730990635268085,26.27523672100305
ยอดฟักแม้วผัดน้ำมันหอย,-138.74690784198876,-120.19509054852314,-39.65805980882827,-77.27140090161203
หมูผัดซอสเกาหลี,-198.73172672638344,-120.29555557451975,-39.84860243697546,121.69176778435592
หอยลายผัดน้ำพริกเผา,-24.982054891576926,-99.52239681708991,-39.65756425500619,-81.33991419682431
ข้าวคั่วกลิ้งทูน่าสด,-198.75333644078972,-105.23983307723198,-39.656836650764554,-78.8336586325853
ผัดดอกกะหล่ำใส่กุ้ง,241.22881278738146,-115.92198395999465,-39.73673117222151,-83.4697189074189
ขนมปังหน้าหมู,-198.7866763708085,-120.34849795125261,-40.025232390756415,322.3748776751097
ข้าวผัดกุนเชียงปลา,-198.7709507102522,-120.27500092463264,-39.66959163652173,-83.01044833256041
อุด้งมะนาวเย็น,-198.74599816438845,-120.24361365807042,-39.66496874746556,-78.23598488405328
ข้าวมันไก่ทอด,461.3311867611201,-113.92521324520933,-40.426477256635486,-179.1788115624184
ไข่ลูกสะใภ้,-198.66045462789407,-112.25650849753697,-39.49742795768785,-77.03720962854499
ไก่ทอดคลุกลาบ,241.11362322218025,-75.09327538819524,-40.41574268342947,-178.74063057052987
สปาเก็ตตี้ซอสหมู,-198.75466698175111,-112.80985554430212,-39.89947118230847,123.47782475885894
เฌมปิยองผัดเนยโหระพา,-198.7486287405005,-118.99438416237089,-39.67296913399249,-77.77321600989204
ข้าวผัดเเหนมหมูทรงเครื่อง,-198.75950182834887,-120.25187727328888,-39.62602670490685,-79.8751533991725
ข้าวไข่ข้นเนื้อปู,-198.8053345570854,-120.31650338698581,180.38884197175412,-83.43221571019865
พาสต้าผัดผงกะหรี่กุ้ง,-198.75852062008966,-90.31281603526179,-39.72109922176526,-85.46463890436861
บุกข้าวผัดกุนเชียง,-198.75438028616477,-115.2461991976357,-39.59717980021856,-78.49355823017983
มาม่าผัดเบค่อน,-198.74571480046953,-120.24016457528022,-39.654713371864894,-78.2246911981703
ราดหน้ารวมมิตรใส่ไข่,2801.230513662637,-117.937876154671,-39.63866179127426,349.0787086691681
ผัดพริกแกงถั่วหมูกรอบ,-198.8530512987572,46.41765406358811,-39.677794698537305,-27.907217936443622
ไข่ต้มหมูเด้งต้มยำในถ้วยเกี้ยว,-198.8147606289597,-115.41819622394259,-39.91169033720195,421.9287652822318
คอหมูทอด,-198.69805007321716,-120.33280539191684,-39.98358846580323,270.71199305026704
ผัดมักกะโรนีสีสวย,-198.78402623752442,-120.30866871417432,-39.90285345059592,-99.9471215304419
สปาเกตตี้เบค่อนผัดพริกแห้ง,-198.75540573754205,-110.10246082945773,-39.660454473455744,-77.70178127128405
กุ้งลวก,-198.8040046790009,-120.3595717836168,-40.02974123976989,-96.58468269360175
ราดหน้ากุ้ง,-198.76877458492132,-120.2838154909102,-39.791078852122965,-81.13229606524706
พริกแกงอกไก่ถั่วพู,21.264595483582603,-105.05538605716607,-39.633304687347874,-79.51743043992727
ไข่เยี่ยวม้ากะเพรากรอบ,-198.77866141288956,-110.34467025536462,-39.83805118571671,222.43665772383488
ไวไวผัดฉ่า,-198.77284237836432,-108.2699134594846,-39.67576940263347,-82.26868271193781
สันนอกหมูย่างเกลือ,-198.7448807044131,-119.01561631092444,-39.754658355330605,31.491575300526296
ไก่เล่าปี่,-198.7242612799423,-115.25319897345727,-39.702514424567745,-76.58149453793128
กระเพราหมูสับถั่วฝักยาว,-198.76515098334988,-115.29595589268447,-39.84443136097537,121.54081362737874
ปีกเป็ดผัดน้ำพริกเผา,281.1901988991846,-14.852095629557015,-39.60406575072734,-78.93088374998446
แกงส้มปลาทูสด,-198.79140168770243,-90.29087780145744,-39.890532132687824,-107.49577479006831
หมี่เหลืองผัดไข่,-198.73253768599494,-120.25196458386377,-39.54679074458085,-77.43867958161617
หอมแขกผัดไก่,-198.75397131677593,-115.26913812529331,-39.76420205236011,-86.54651669666652
ข้าวหน้าสันคอหมูพรีเมี่ยม,-198.77819766116787,-120.31122154499975,-39.73883435280194,121.4296761842461
ผักกาดขาวผัดน้ำปลาเต้าหู้ไข่ทอด,-198.7330473540656,-120.23340912653804,-39.657168567616935,-77.99290251932027
ข้าวผัดปลากระป๋องไข่ดาวน้ำ,-198.73753788655824,-120.24840911578471,-39.616545481433135,-80.06861703150214
พริกแกงไก่ใส่ถั่วฝักยาว,21.25217371168525,-97.56863172656527,-39.68149396306791,-85.3895375043047
ไวไวผัดขี้เมาไส้กรอกชีสปูอัดหมูสับ,-198.77377422387752,-82.77561177049157,-39.77916990813084,30.661735810739494
มาม่าผัดขี้เมาโบโลน่า,-148.7434157953713,-110.20022014869888,-39.65347572046855,-77.82616472701784
ผัดกระเพราพริกหยวกหมูสับ,-148.78056670016034,-104.28076236526769,-39.932358733379836,221.36129206828804
สปาเกตตี้หมูสับ,-198.7714387478395,-120.28633325937064,-39.8037388600759,22.288911650899404
หมูทอด,-198.7491626996593,-120.44445367678627,-40.38839229032745,718.7151121722532
ข้าวผัดปลากระป๋องสุดซี้ด,-198.7545163736073,-114.25479909741091,-39.699455847314084,-80.16424361577478
ผัดมะกะโรนีไก่,-198.74760569381294,-119.76114319375631,-39.65592183163586,-83.93735866858195
เส้นเล็กผัดกับไข่ซอย,-198.40593946229475,-117.7450210166195,-39.54481244253407,-76.7233410109408
ปลาทอดสมุนไพร,-198.79981635968042,-120.31533036560997,-39.79555313092786,-76.01288678517454
ข้าวหน้าไก่ทอดเจ,241.20332564031102,-119.95809014951871,-39.800299830582446,-88.47515872717999
ข้าวผัดน้ำพริกไข่เจียว,-199.04092497302153,213.06963113007893,-39.47871650882011,-80.88994468762573
มะม่วงกุ้งสดคลุกข้าวโพดลวก,-198.9332695743226,-20.381776034432175,460.1709298645858,-87.58831074991825
บะหมี่ผัดกะเพราแหนม,21.265541202037944,-116.05755711379884,-39.631063359667685,-77.8908006978021
ผักกาดดองผัดวุ้นเส้นใส่ไข่,-198.7165975712111,-120.24394033610028,-39.54654093100936,-78.55886924433777
ยำปลากระป๋องใส่หัวปลี,-198.76073268170126,-105.23804306903924,-39.66518172679436,-79.1815179451805
สปาเกตตี้ทูน่าผัดขี้เมา,-198.7602485056779,-100.24520503551798,-39.66864384800592,-78.53543968764242
คะน้าผัดหมูหมักพริกไทยดำ,-198.8736546179683,79.76605992901717,-39.62294021007313,-77.8624929781803
ปลาแซลม่อนย่างเกลือ,-198.77699361525254,-90.24631191571417,-39.67635866655498,-81.87652995743358
กระเพราเต้าหู้,-198.73932419254248,-120.2432154838542,-39.66509849133162,-77.66643121044373
พริกแกงเครื่องในไก่หน่อไม้ดอง,-198.7522042759727,-90.25018395608294,-39.70723473941019,-82.55024278602257
ไก่อบเต้าเจี้ยว,-179.39514466095204,-97.30868573040456,-39.70072303273895,-74.43990727642593
สลัดมันฟรั่งเบคอน,-198.7442167802291,-118.80699881094054,-39.66891899907267,-77.23261852500126
สปาเกตตี้ผัดพริกแห้งปลาอินทรีย์,-198.7348279504596,-105.25125751222751,-39.6260955003457,-81.03404657799497
ข้าวกะเพราหมูไข่,-198.80564893233569,-100.33829326344527,-39.90338366127364,219.2262200388463
เคบับไก่,-198.7072123685381,-120.23623706280644,-39.65488264292603,-77.92935427336684
ผัดผงกระหรี่หมู,-198.74303985697367,-120.33201004123957,-39.92289326734632,270.37115710022505
สปาเก็ตตี้ผัดไส้อั่ว,-198.7483571559472,-112.24100935988821,-39.66218152464478,-78.782274602668
ข้าวผัดหมูไข่ไก่,-198.76999437174177,-120.41060917006706,-39.99830106717851,146.25896724512694
ข้าวผัดหมูหมัก,-198.75380748067425,-110.3179477689586,-39.72849794405706,121.74627449808575
ผัดเซี่ยงไฮ้หมู,-198.7752647710313,-112.80133666904881,-39.8611345321522,127.05167321391498
หมี่เหลืองผัดซอส,-198.7223392184377,-120.27007064615893,-39.76144577926582,22.778445909432126
บะหมี่ถั่วฝักยาว,-198.74937891471848,-120.24597204206938,-39.59717466038602,-78.46621145401643
คั่วกลิ้งหมูสับใส่สตอ,-198.7825443367269,-105.30648592612849,-39.87948387395272,170.7069715695825
กุ้งผัดกะเพรา,-168.81499909105963,-60.2648844899089,-39.80008306421501,-85.03616960766666
สันคอหมูคั่วพริกเกลือ,-198.80819757383256,-90.35355625064753,-40.037504872622655,321.26871019670426
สปาเก็ตตี้กระเพรากุ้ง,-168.73959031615138,-104.24769001289286,-39.76434284985123,-83.4868488534412
กุ้งติดอวน,-198.76827199489404,-120.27801325487368,-39.67368384567447,-79.61326702381349
ข้าวกล้องหมูผัดกิมจิ,-198.78069325563456,-120.30517930000696,-39.78126770505848,67.66013258389957
ราดหน้าหมูกุ้ง,-198.73730967711995,-120.35660470953881,-40.056734233786734,162.97654865763127
กะเพราปลาช่อน,521.230149926025,-115.67130965705415,-39.67090682743323,-92.62552231907664
ไก่ผัดขิง,-198.77249240626386,-120.2972970995264,-39.8646900657339,-102.54115347755979
ผัดกระเพรา,-198.7886305363844,-107.32393114758581,-39.93406493814523,221.27017037186823
ปลาดุกผัดพริกแกง,-143.72822233000716,-112.70477436015412,-39.707018356459606,-85.23427376980894
สลัดเจ,-198.74491665253757,-120.23993119903778,-39.655190213983175,-78.14615708173606
ไก่ผัดเห็ดแชมปิญองน้ำมันหอย,-198.75241358187023,-120.2554400715691,-39.71419759265002,-85.63748119866578
หมูยอกะเพรากรอบ,-198.77213015564618,-107.26072926361061,-39.694798293512086,-76.6569746125114
สปาเกตตี้ผัดไส้อั่ว,-198.79250978007985,-90.26367094672672,-39.7115312045516,-79.4944629621012
ข้าวผัดก้ามปูม้าใส่ไข่,-198.7747854735586,-120.27836250953666,-19.669080083636295,-82.83364915091839
ก๋วยเตี๋ยวลูกชิ้นปลา,3801.373123396754,-114.99855103512081,-39.387129174780696,119.41681055898744
ถั่วงอกหัวโตผัดเลือดหมูเด้ง,-198.71766027896123,-120.26397297110317,-39.748984177012055,21.817738978282605
ไก่อบซอสสามเกลอ,-198.75441047875367,-112.24568544770221,-39.67561613901717,-81.07105176265617
ผัดเปรี้ยวหวาน,-198.79712972121908,-116.37886096841811,-40.14827834071006,226.7351848514792
คั่วกลิ้งหมู,-168.7903748804514,-90.30135637139263,-39.94756871631931,253.73977448469637
ข้าวอบ,241.29632267718057,-106.82560574211001,-39.600093545947324,-78.79299128246133
สปาเก็ตตี้ขี้เมาอกไก่,-198.74079817862406,-112.2673276938884,-39.76243230921474,-90.0217510855319
ซุปไก่,-198.79480595894208,-120.32241289062063,-39.922495048427706,-80.26252686861692
แซลมอนราดน้ำปลา,-168.7444918192232,-120.21914863545926,-39.69687760839571,-84.0203840146007
กะเพราปลาแซลมอน,-198.50638836579094,-116.24765606132965,-39.68526567522043,-81.46746769054572
สเต็กหมูสันคอพริกไทยดำ,801.2257242520642,-106.82203013369364,-39.59294059842385,-16.802991773434986
ผัดหมี่ฮกเกี้ยน,-198.76546301212886,-120.29569491444792,-39.690149627299604,72.89997656933929
ผัดสะตอทะเลกระเพรา,-148.77766609947685,-100.22395560243893,-39.730595972797346,-80.24640829440384
ดอกกระหล่ำผัดหมู,-168.76487894948255,-120.26968448402137,-39.83983213368965,121.48623651961302
ข้าวอบหนำเลี้ยบเจ,-198.8359185307912,-110.36244902743286,-39.96179961332906,-94.97631309047625
ข้าวปูอัดมันปู,-198.7738662949745,-120.27473517069399,-39.66850055343066,-83.15811982430266
สปาเก็ตตี้ไส้อั่ว,-198.73838431410195,-120.24299267926195,-39.67104203163633,-78.77723153949974
ผัดหมี่เจ,-198.71233952519754,-120.25361689453409,-39.707279730195296,-73.6612617066716
ซี่โครงหมูอบพริกไทยดำ,-198.72612524926384,-85.25707476164995,-39.702864539057096,-75.90356138126373
ผัดฉ่ากุ้ง,-198.7836225259751,-96.27677274145704,-39.76640207800658,-83.56685765625652
สปาเก็ตตี้ดำผัดขี้เมาทะเล,-198.76234807709238,-114.27013884105757,-39.749667067317446,-82.01503861483447
หมี่เตี๊ยว,-198.75192456447715,-120.24871648062906,-39.67856701145204,-76.9056338770611
มาม่านมสด,-198.75829888088762,-120.26263538010522,-39.658827121228605,-84.71430430129719
ปลาทับทิมนึ่งบ๊วยใส่ขิง,-198.7453739928195,-119.58065487884207,-39.680914934517666,-80.95947576447166
ข้าวผัดหมูกระเทียมโทน,-198.8073550780909,-117.88591216815371,-39.88386539350556,13.136860195206587
สุกี้เส้นบุก,-198.7615505173907,-120.26696065245271,-39.59804930896711,-86.63374128128842
เอ็นไก่ทอด,-198.73779710933653,-120.27693188865729,-39.79555100464487,-95.40200569305267
กุ้งถัง,-198.7746618036657,-110.12965960024114,-39.78325084659988,-84.08715729161142
สปาเก็ตตี้หมูยอไข่เค็มผัดพริกแห้ง,-198.7625362947655,-106.24620011110007,-39.63108867115209,-78.48824789557084
เกี๊ยวต้มยำ,-198.79436028711632,-102.0803657827755,-39.95250820344874,111.14377125076061
ราดหน้าฮ่องกง,-198.75815062272105,-120.27461714859174,-39.772299819726854,28.65067101241161
ผัดไทยกุ้ง,-153.76552708266794,-120.24510400534533,-39.62668573489113,-81.71480942599204
ผัดหน่อไม้ใส่กุ้ง,-198.7553241063039,-110.25226899978013,-39.70284377982174,-79.37006036092883
กะเพราทรงเครื่อง,-198.73172709694214,-110.2475189398438,-39.67386420944707,-73.03598298823
ผัดกาดไก่ใส่เต้าหู้,-198.73542635447026,-114.27888524842754,-39.80815895482097,-90.67685981154366
ปลาทูราดพริกน้ำปลาหวาน,-198.70710554594572,-114.2641332157285,-39.78335803972261,-92.57308793713115
ไข่กะทะ,-198.75910126604376,-119.02663279199751,-39.62431933735121,20.383811344341503
กะเพราไข่ดาว,-198.5088330355866,-120.258949964199,-39.61440292555108,-76.42657817383166
ต้มจืดผักกาดดองกระดูกหมู,301.26788918537693,-119.83939553027994,-39.64083467568671,-69.70610552286318
ก๋วยเตี๋ยวผัดคะน้าปลาเค็ม,-198.74064048555937,-108.27180877105019,-39.62827447259459,-63.836077155317454
ผัดเขียวหวานเป็ดย่าง,-198.71170187966447,-115.21191632915655,-39.658466159444245,-78.5145731858207
ลาบหมูในถ้วยแตงกวา,-198.74579581960765,-109.28788017082364,-39.844467600849,121.20011797124909
พาสต้าสามสีผัดน้ำพริกเผากุ้ง,-198.7842947523689,-90.26728298384411,-39.73292360356631,-82.03571338707356
ข้าวหน้ากุ้ง,-198.78171816835453,-120.288415426989,-39.69935598806944,-82.8023885477962
อกไก่ย่าง,-198.74595773731832,-118.76473269323172,-39.75203997606584,-89.96680950186483
ไข่ดองโชยุ,-198.7490343456195,-120.24422372095079,-39.591800418456934,-78.7050193433503
ยำปลาสลิดทอดกรอบ,-198.7778682760384,-103.27601648986679,-39.80534082161232,-96.66048595507857
กระเพราหมูหน่อไม้,-198.76521954061235,-80.3214497419887,-39.946985802114995,221.98349705882447
สปาเก็ตตี้เบคอนกรอบพริกแห้ง,-198.76059793315477,-90.23887398203509,-39.66124691901594,-77.86709797277244
ข้าวผัดกุนเชียงซอส,-198.76768349140525,-120.27010770241169,-39.73037498759838,-82.29050811122559
ผัดเส้นจันท์,-198.68674499082996,-120.26888170211593,-39.743952081214395,-32.5247755044198
ไข่เจียวทูน่าพริกสับ,-198.76521601263798,-108.25054743757225,-39.53655535066104,-79.68807175140998
ข้าวคลุกกะปิห่อไข่,-198.7790641700188,-99.3592266195927,-39.62653267945124,-80.42752203224525
หมี่กรอบราดหน้าหมูหมัก,-198.68556416131187,-105.25776255477882,-39.73286621836797,-57.80670094095301
หม่าล่า เบคอนพันเห็ดเข็มทอง,-198.746916869566,-120.24674715180967,-39.677217684612735,-77.96020564611544
ยำถั่วพู,-198.69226356968304,-115.26368307041477,-39.66835328177697,21.091568852341904
ผัดคะน้าปลาอินทรี,-198.77002666254356,-100.24681344734887,-39.68436673719232,-81.56833920493185
สปาเก็ตตี้ปลาเค็ม,-198.81362612589365,-103.29431813712972,-39.82805623356173,-84.40097409279956
เห็ดนางฟ้ากรอบลุยทะเลน้ำลึก,281.32562717997143,-104.86861341219672,-39.71633894244608,-25.458256324295842
หมูสามชั้นตุ๋นเครื่องพะโล้,-198.62307776694973,-90.23010690499261,-39.68319766341967,-74.91907596284946
สปาเก็ตตี้อกไก่ซอสสับมะเขือเทศ,-198.77901925233078,-120.29684334240059,-39.84199277971769,-84.4937659425736
ข้าวผัดหมูยอน้ำพริกเผา,-198.8165662873835,-100.33392193607501,-39.90333589781018,-90.53757700114453
หมูตุ๋นน้ำแดงสูตรหม้อแรงดัน,-198.79523214773437,-120.37450938018925,-40.113489628940386,419.9719857370597
สไพรอลเพสโต้,-198.7179652949322,-120.24027172398853,-39.667399011193986,-78.13774587202668
สเต็กไก่ซอสเทอริยากิ,-198.694147995731,-120.23915430838184,-39.66621872486687,-79.4403404155959
ผัดพริกแกงหมูหมัก,21.26037971933208,-105.06740985267258,-39.66326647341191,-32.8980683395593
ผัดมาม่าไข่เค็มโรยเลย์,-198.75209525773153,-120.24835059644047,-39.6050170274603,-79.19455768164885
ข้าวผัดทูน่าบล๊อคโคลี่,-198.7510082474456,-120.25969771744687,-39.636898843953404,-79.78542424919821
ข้าวผัดพริกแกงเผ็ดปลากรอบ,-198.7667437572026,-115.28074884160621,-39.78092600667579,-88.96355298480793
ไก่ย่างข้าวโอ๊ต,-198.75399698294214,-120.25503149293272,-39.63307856981373,-83.72131468973565
ข้าวปั้นทูน่าแบบเกาหลี,-198.79403234963726,-120.29959502539774,-39.80423530860782,-86.98712005817892
ปูอัดผัดผงกะหรี่,-196.45052729340102,-118.24962247084038,-39.61194673133226,-77.77990857187267
สปาเกตตี้ผัดหอยลาย,-198.7445001903687,-114.24858425417077,-39.69151414930466,-78.52932630230806
หมูหลงไข่เบบี้,-198.7701723481121,-118.1032823911271,-39.67218096196359,70.31235418197251
ทงคัตสึ,-198.75763927846674,-113.59447045333553,-39.5692029922178,-49.18873426881187
เมี่ยงปลาทอดลุยสวน,-198.70245065394823,-105.24856722965664,-39.736959061768964,-86.88197105927354
ข้าวหมกกุ้ง,-198.8783813716699,-97.92980366483711,-40.20024299334298,-103.83819527260897
ข้าวไข่เจียวแหนมใบโหระพา,-198.76272723963842,-120.26038101896746,-39.63439067978649,-81.19228744683488
ผัดหมี่ซั่วไก่กรอบ,-198.7524174448084,-120.2689159056956,-39.75379333348372,-87.26242681826734
ลาบเห็ด,-198.73812397772323,-115.25382954407526,-39.70575603296605,-52.700193489470735
หมี่กรอบราดหน้าไก่,-198.71302080305074,-120.26589013353937,-39.73919847285209,-81.48527276255594
สลัดเป็ดย่างเกลือ,-198.74435425889206,-120.24393750863764,-39.67030992002072,-80.1015535688715
ผัดแขนงหมูสามชั้น,-198.76576551296438,-120.29428443605237,-39.836515707515815,121.20714600183574
ก๋วยเตี๋ยวหมูสับลูกชิ้นหมูน้ำใส,-198.57208582558087,-120.36710560572321,-40.1463910688198,423.2966544040042
ข้าวไข่เทอร์นาโดกะเพรากุ้ง,-198.7482109871163,-120.2460078402101,-39.673612054298445,-79.32255061562579
มาม่าผัดพริกหยวกไข่,-198.77751429871742,-119.2903991482681,-39.61542640457483,-94.30479642041169
เต้าหู้เหลืองทอดกรอบ,-198.72678949678541,-120.24737864818768,-39.67618904094826,-71.91448918380675
ตับหมูทอดกระเทียม,-198.73267105424537,-105.2511707387953,-39.68528479880213,-75.51284711815941
สเต๊กอกไก่พริกไทยดำ,-198.7317437990506,-115.25631920854752,-39.713975339206954,-78.48067441679804
ยำไข่เค็ม,-198.7796927564569,-95.24727917911143,-39.47717608555936,-79.71573005438792
ข้าวเปียกหรือก๋วยจั๊บญวน,-198.70590856802278,-120.32465329335476,-39.98465353902394,222.45347721325334
สปาเก็ตตี้โบโลเนสหมู,-198.8492209414092,-115.43782596443951,-40.30472296080705,423.9465149963097
ชาบูน้ำดำ,2801.185550934946,-117.88490904959221,-39.64133172846959,-98.50789513574495
ข้าวหน้าหมูนุ่ม,-198.7645616722713,-120.29244036940207,-39.8340441452725,120.9188777012426
ดอกหอมผัดหมูสับ,-198.75488620941027,-120.26798119473634,-39.74983769503794,21.713852902994415
บะหมี่เกี๊ยวกุ้งฮ่องเต้,-198.7761372713963,-115.45192574073364,-40.35027629989791,416.2406949182562
ไข่เจียวผักชีฝรั่งกระเทียมดอง,-198.75673762216277,-120.25813734723276,-39.55269779134155,-77.8300445724915
พาสต้าขี้เมา,-198.48053467373668,-120.26439414172906,-39.74867649492638,21.765554521990452
ไข่เจียวตำลึง,-198.7576358151689,-115.24682430700057,-39.53233653635649,-79.18374507438938
ผัดถั่วลันเตาข้าวโพดอ่อนกุ้งสด,-198.72276492074585,-120.2560561589986,-39.71381996116801,-80.73806282137062
แซนวิชไส้กรอก,-198.75223608146416,-118.99756417393878,-39.60220859891357,-78.59596825506313
น้ำยากะทิปลาทู,-198.7463778089468,-110.25302113494051,-39.76407531088261,-81.81737047964319
ข้าวไข่ขยี้,-198.77558165072,-90.26129323801638,-39.41614050490803,-79.79937011789433
ฟักทองผัดไข่,-198.71507041111758,-118.28915860856527,-39.5262327885842,-89.01229753466276
กุ้งย่างมายองเนส,-198.7625038269537,-120.27432766051474,-39.76078788686403,-82.95446963632016
สปาเก็ตตี้น้ำยากะทิ,21.26054534925514,-89.75432439177104,-39.6513941912825,-81.17727940151126
หมี่ฮกเกี้ยนผัดเจ,-198.72595497976616,-120.25760752691124,-39.7126831421019,-72.6325483913734
ขนมปังหน้ากุ้ง,-198.9048413020817,-115.82723533670213,-41.64401897591879,1908.128794273701
สันนอกหมูสไลด์ผัดเห็ดออริจิ,-198.76288791221882,-117.7958856833769,-39.84603787124188,121.51914071097
ปลาแพงกาเซียผัดพริกสด,-198.76024055158453,-112.24850691581867,-39.68722531554181,-81.79469253822556
มาม่าผัดขี้เมาไส้กรอกรมควัน,-198.75378789937926,-100.30740228624033,-39.738274814286115,119.64509902031445
เห็ดผัดน้ำมันหอย,-198.7627476564619,-110.25952055487724,-39.717048418892375,-76.52557523014053
ข้าวผัดเครื่องแกงปลาหมึก,-198.7891539477807,-118.29212905956909,-39.802945635193225,-78.57479446847819
ขนมจีนซาวน้ำแจงรอนปลากราย,-198.75481642439306,-120.21761488336237,-39.56305637085031,-81.7183531099222
คะน้าหมูย่าง,-198.76133737197966,-112.30327405520782,-39.871285505971045,131.14213450358588
เกี๊ยวแห้ง,-198.75449025449907,-115.27896341970481,-39.77575016985688,-83.89524671091134
หมี่กรอบหอยแมลงภู่ราดหน้า,-198.7547883149177,-118.99992598703552,-39.609422203440694,-78.85553325017266
ข้าวแซลมอนกุ้ง,-198.82869132897153,-120.39451935720241,-39.73375850319474,-101.68598647250832
ข้างผัดน้ำพริก,-198.81291436087795,-75.30852536498871,-39.84355593508976,-82.06897460764638
ยำวุ้นเส้นผัดแห้ง,-198.75749291770046,-80.31394034294512,-39.97488312886286,222.3175828255524
ริบอายคั่วแจ่วปลาร้า,-198.73689573586103,-115.0737363866516,-39.65975575723878,-78.86276444654811
กุญเชียง,21.250201140263204,-120.06230375295587,-39.62698683141778,-77.24865007943943
ผัดผักกาดขาวเต้าหู้,-198.75889723575904,-120.3078796511248,-39.88521296949571,144.7971903223267
ผัดซีอิ๋ว,-198.73573655614135,-120.27903220989505,-39.726335319743384,28.254561614344464
ข้าวผัดหนำเลี๊ยบ,-198.8403629853999,-105.40776752678998,-40.161706655937024,259.65337888143415
หมูเค็มกระเทียมพริกขี้หนู,-198.77438691378762,-114.30591001579651,-39.878717226207606,167.6973603539303
เส้นใหญ่ผัดขี้เมาไก่,-198.7680956397155,-100.26741611109394,-39.747805578810976,-59.30907378972652
หมึกยัดไส้,-198.75994114522476,-117.82650176902357,-39.94769475111653,221.17605907998097
สปาเกตตี้เขียวหวานทะเล,-198.81368431469127,-90.31553189500924,-39.886565132172805,-88.70123129022856
ก๋วยเตี๋ยวเป็ดนํ้าแดง,1801.2722032743493,-118.59376434289662,-39.273633928870744,-79.2051127480892
ผัดไทยกิมจิกุ้งสด,-198.72575885227454,-110.25399044198267,-39.63977663359493,-79.3538844953318
สูตรก๋วยจั๊บหมูกรอบ,-198.56247249671418,-112.74626836976874,-39.711092677631754,-67.82887376656375
ตำป่า,-198.7326620829835,-100.23094042572646,-39.694765412563314,-77.5817338006386
แกงฮังเล,241.2907064754821,-109.95373743606163,-39.88265838584418,222.05788572371452
เฟตตูชินีมีทบอล,-198.47725229288426,-120.30913749125116,-39.8488242239937,121.98225356780497
สปาเกตตีต้มยำกุ้ง,-198.7568190489522,-116.27297319593407,-39.75653684289671,-81.68683128965233
ก๋วยเตี๋ยวต้มยำปลาหมึกยัดไส้ไข่ตูม,-198.73626038426426,-115.2462057431296,-39.61399622519051,-58.68528885485446
ไก่ต้มฟัก,801.2476134659646,-99.45901754881973,-39.71863261748296,-102.66365387249367
ข้าวหน้าปลาดอร์ลี่ย่างซอสเทอริยากิ,-198.71065181720962,-120.30888957864087,-39.87067640770855,-93.79939622288451
ก๋วยเตี๋ยวต้มยำสุโขทัยเครื่องแน่,-198.22430433820972,-113.27805985704563,-39.95815437682416,137.03853329520967
ผัดไทยไข่ห่อ,-143.6799116849646,-110.19860918955541,-39.583368722869636,-74.87874358753648
ข้าวผัดทรงเครื่อง,-198.7671549634318,-103.963258074361,-39.68864564409962,-82.29092159349811
มาม่าผัดต้มยำกุ้ง,-198.75739318382037,-105.25937369751358,-39.72661688884167,-80.71472751145366
ข้าวคลุกกะปิหมูหวาน,-176.29761502898552,-98.1733275012075,-39.6983656026513,-52.92685021228015
สปาเก็ตตี้ผัดหมูกรอบ,-198.8129875432589,-10.246575267057281,-39.6983192032491,-79.7828646161815
เกี๊ยวกุ้งหมูเด้ง,-198.77620783532734,-119.42053324415808,-40.17890852338042,312.9450795853686
เกี๊ยวน้ำหมู,-118.6838113872903,-115.25620560195684,-39.91772267225827,173.16643304553153
